"educ_yrs","age","exper","month_interview","wealth_group","female","rural","earnings_usd","years_lived_elsewhere","christian_main","christian_evang","muslim","kikuyu"
15,21,0,4,4,1,0,232.558139534884,19,1,0,0,0
12,23,5,4,4,1,0,232.558139534884,23,1,0,0,0
9,21,6,3,2,1,1,232.558139534884,21,1,0,0,0
13,22,3,3,3,1,1,232.558139534884,20,0,1,0,0
8,33,19,3,5,1,1,232.558139534884,18,1,0,0,0
9,32,17,6,4,1,0,232.558139534884,29,1,0,0,0
15,36,15,6,3,1,1,232.558139534884,29,0,1,0,0
12,26,8,6,4,1,0,232.558139534884,20,1,0,0,0
8,28,14,6,5,1,0,232.558139534884,28,0,1,0,0
12,39,21,6,4,1,0,232.558139534884,24,0,1,0,1
15,37,16,5,5,1,1,232.558139534884,27,1,0,0,1
12,20,2,5,4,1,1,232.558139534884,18,1,0,0,1
15,33,12,5,5,1,1,232.558139534884,30,1,0,0,1
8,36,22,4,2,1,1,232.558139534884,35,1,0,0,1
3,28,19,4,2,1,1,232.558139534884,7,0,0,0,0
15,32,11,6,5,1,0,232.558139534884,25,1,0,0,1
8,38,24,6,2,1,1,232.558139534884,38,1,0,0,1
8,39,25,2,3,1,1,232.558139534884,39,1,0,0,1
12,49,31,5,5,1,0,232.558139534884,29,1,0,0,1
16,29,7,5,5,1,0,232.558139534884,26,1,0,0,1
12,25,7,5,4,1,1,232.558139534884,21,1,0,0,0
7,32,19,5,4,1,1,232.558139534884,31,1,0,0,1
14,37,17,3,5,1,0,232.558139534884,36,1,0,0,1
8,36,22,3,4,1,0,232.558139534884,9,1,0,0,1
8,46,32,3,5,1,0,232.558139534884,41,0,1,0,1
14,43,23,3,4,1,1,232.558139534884,23,0,1,0,1
11,31,14,3,4,1,1,232.558139534884,30,1,0,0,1
10,44,28,3,4,1,0,232.558139534884,24,1,0,0,1
15,32,11,6,5,1,0,232.558139534884,22,1,0,0,1
12,22,4,7,4,1,1,232.558139534884,22,1,0,0,1
14,22,2,6,4,1,1,232.558139534884,11,1,0,0,1
14,39,19,6,5,1,1,232.558139534884,0,1,0,0,1
7,45,32,3,4,1,1,232.558139534884,35,1,0,0,1
12,28,10,3,2,1,1,232.558139534884,28,0,1,0,1
12,25,7,3,5,1,0,232.558139534884,22,1,0,0,1
8,32,18,2,4,1,1,232.558139534884,20,0,1,0,1
10,37,21,4,4,1,1,232.558139534884,37,1,0,0,1
8,48,34,4,5,1,1,232.558139534884,48,0,1,0,1
15,46,25,4,4,1,0,232.558139534884,46,1,0,0,1
15,36,15,4,5,1,0,232.558139534884,27,1,0,0,1
12,26,8,4,3,1,1,232.558139534884,6,0,1,0,0
8,39,25,3,4,1,1,232.558139534884,39,1,0,0,1
13,25,6,3,4,1,1,232.558139534884,20,0,1,0,1
8,44,30,3,4,1,1,232.558139534884,24,0,1,0,1
12,35,17,6,4,1,1,232.558139534884,27,0,1,0,1
15,29,8,6,4,1,1,232.558139534884,29,1,0,0,1
12,21,3,6,5,1,0,232.558139534884,21,0,1,0,0
8,40,26,5,3,1,1,232.558139534884,40,1,0,0,1
15,28,7,5,4,1,1,232.558139534884,24,0,1,0,1
15,23,2,6,5,1,0,232.558139534884,23,1,0,0,1
15,41,20,5,4,1,0,232.558139534884,16,0,1,0,1
14,47,27,5,4,1,0,232.558139534884,31,0,1,0,1
12,41,23,5,4,1,0,232.558139534884,41,0,1,0,1
12,26,8,5,5,1,0,232.558139534884,26,1,0,0,1
10,34,18,6,5,1,0,232.558139534884,26,1,0,0,1
12,29,11,5,5,1,0,232.558139534884,29,1,0,0,1
12,35,17,5,5,1,0,232.558139534884,35,0,0,0,1
15,36,15,5,4,1,1,232.558139534884,36,1,0,0,1
15,31,10,5,4,1,1,232.558139534884,31,0,1,0,1
15,27,6,6,5,1,0,232.558139534884,22,1,0,0,1
12,32,14,3,3,1,1,232.558139534884,32,1,0,0,1
12,31,13,3,5,1,0,232.558139534884,29,0,1,0,1
14,48,28,2,4,1,1,232.558139534884,48,0,1,0,1
12,28,10,2,3,1,1,232.558139534884,26,1,0,0,1
15,39,18,5,4,1,1,232.558139534884,24,1,0,0,1
8,42,28,6,3,1,1,232.558139534884,27,1,0,0,1
11,40,23,5,4,1,1,232.558139534884,24,1,0,0,1
10,24,8,7,4,1,0,232.558139534884,16,1,0,0,1
12,40,22,7,5,1,0,232.558139534884,33,1,0,0,1
12,21,3,3,4,1,1,232.558139534884,13,1,0,0,1
12,35,17,4,3,1,1,232.558139534884,20,1,0,0,1
8,31,17,4,4,1,1,232.558139534884,26,0,1,0,1
12,34,16,4,4,1,0,232.558139534884,34,0,1,0,1
8,48,34,4,5,1,0,232.558139534884,44,1,0,0,1
8,45,31,4,5,1,0,232.558139534884,45,1,0,0,1
10,45,29,4,5,1,0,232.558139534884,45,1,0,0,1
15,26,5,5,4,1,0,232.558139534884,26,1,0,0,0
14,25,5,5,5,1,0,232.558139534884,25,0,0,0,1
6,47,35,4,4,1,1,232.558139534884,30,0,1,0,0
8,38,24,4,3,1,1,232.558139534884,28,1,0,0,1
15,27,6,5,5,1,0,232.558139534884,23,1,0,0,1
12,38,20,3,2,1,1,232.558139534884,38,0,1,0,1
8,37,23,3,4,1,1,232.558139534884,35,1,0,0,1
8,38,24,3,3,1,1,232.558139534884,26,0,1,0,1
8,45,31,3,4,1,0,232.558139534884,28,0,1,0,1
7,43,30,3,3,1,0,232.558139534884,25,0,1,0,1
8,39,25,3,3,1,1,232.558139534884,39,1,0,0,1
6,33,21,6,5,1,0,232.558139534884,19,0,1,0,1
16,43,21,6,5,1,0,232.558139534884,42,1,0,0,1
12,23,5,6,4,1,0,232.558139534884,23,1,0,0,1
14,24,4,3,5,1,0,232.558139534884,20,1,0,0,1
12,21,3,4,5,1,0,232.558139534884,21,1,0,0,1
7,45,32,3,4,1,1,232.558139534884,45,1,0,0,1
12,37,19,5,4,1,0,232.558139534884,30,1,0,0,1
14,35,15,5,4,1,0,232.558139534884,28,1,0,0,1
12,23,5,4,4,1,1,232.558139534884,NA,1,0,0,1
11,28,11,6,4,1,0,232.558139534884,28,0,1,0,1
8,47,33,2,3,1,0,232.558139534884,47,0,1,0,1
8,43,29,2,4,1,1,232.558139534884,43,0,1,0,1
15,34,13,2,4,1,1,232.558139534884,10,1,0,0,1
14,33,13,6,4,1,1,232.558139534884,24,0,1,0,1
15,41,20,6,4,1,1,232.558139534884,41,1,0,0,1
12,42,24,7,5,1,1,232.558139534884,42,1,0,0,1
7,32,19,7,5,1,0,232.558139534884,30,0,1,0,0
8,45,31,7,4,1,0,232.558139534884,45,0,1,0,1
6,38,26,5,2,1,1,232.558139534884,38,1,0,0,1
14,44,24,5,3,1,1,232.558139534884,44,1,0,0,1
8,37,23,5,2,1,1,232.558139534884,37,1,0,0,1
12,21,3,6,2,1,1,232.558139534884,21,1,0,0,1
8,47,33,6,3,1,1,232.558139534884,27,0,1,0,1
12,39,21,4,4,1,1,232.558139534884,39,0,1,0,1
8,42,28,4,3,1,1,232.558139534884,32,1,0,0,1
8,38,24,4,5,1,1,232.558139534884,38,1,0,0,1
12,19,1,4,5,1,1,232.558139534884,19,1,0,0,1
13,37,18,5,5,1,1,232.558139534884,35,1,0,0,1
10,42,26,4,4,1,1,232.558139534884,32,1,0,0,1
10,35,19,5,5,1,0,232.558139534884,32,1,0,0,1
12,37,19,4,5,1,0,232.558139534884,27,1,0,0,1
9,39,24,4,5,1,0,232.558139534884,39,1,0,0,1
15,23,2,5,4,1,1,232.558139534884,0,1,0,0,1
12,21,3,5,4,1,1,232.558139534884,21,1,0,0,0
14,40,20,4,5,1,1,232.558139534884,33,1,0,0,1
7,45,32,4,4,1,1,232.558139534884,45,1,0,0,0
8,44,30,3,5,1,0,232.558139534884,30,1,0,0,1
17,23,0,3,5,1,0,232.558139534884,20,1,0,0,1
16,30,8,3,5,1,0,232.558139534884,30,1,0,0,0
12,21,3,3,5,1,0,232.558139534884,21,0,1,0,0
16,28,6,3,5,1,0,232.558139534884,26,1,0,0,1
11,47,30,3,5,1,0,232.558139534884,26,1,0,0,1
8,46,32,6,4,1,0,232.558139534884,46,1,0,0,1
9,24,9,6,4,1,0,232.558139534884,23,0,1,0,0
12,45,27,6,5,1,0,232.558139534884,45,0,1,0,1
12,44,26,6,3,1,0,232.558139534884,39,0,1,0,0
12,35,17,6,5,1,0,232.558139534884,22,0,1,0,1
14,27,7,6,5,1,0,232.558139534884,26,0,1,0,1
11,33,16,6,4,1,0,232.558139534884,26,0,1,0,1
14,40,20,7,5,1,0,232.558139534884,40,1,0,0,1
14,37,17,6,4,1,1,232.558139534884,37,1,0,0,1
8,26,12,6,5,1,1,232.558139534884,21,0,1,0,1
12,43,25,6,2,1,1,232.558139534884,23,1,0,0,0
13,24,5,3,4,1,0,232.558139534884,19,1,0,0,1
8,40,26,2,4,1,0,232.558139534884,20,1,0,0,1
15,21,0,2,5,1,0,232.558139534884,20,1,0,0,1
8,38,24,2,5,1,0,232.558139534884,38,1,0,0,1
15,34,13,5,5,1,0,232.558139534884,29,0,1,0,0
12,31,13,4,5,1,0,232.558139534884,29,1,0,0,1
12,37,19,4,4,1,0,232.558139534884,19,0,1,0,1
14,23,3,3,5,1,0,232.558139534884,17,1,0,0,1
0,46,40,3,1,1,1,232.558139534884,46,1,0,0,0
0,19,13,3,1,1,1,232.558139534884,19,1,0,0,0
0,29,23,5,4,1,0,232.558139534884,14,0,1,0,0
14,24,4,5,4,1,0,232.558139534884,24,1,0,0,0
15,28,7,6,4,1,0,232.558139534884,25,1,0,0,0
8,35,21,6,3,1,1,232.558139534884,25,0,1,0,0
15,30,9,4,4,1,1,232.558139534884,30,1,0,0,0
8,34,20,5,3,1,0,232.558139534884,34,1,0,0,0
8,24,10,3,4,1,0,232.558139534884,19,1,0,0,0
0,49,43,3,1,1,1,232.558139534884,49,1,0,0,0
12,22,4,3,4,1,0,232.558139534884,22,1,0,0,0
0,37,31,3,2,1,1,232.558139534884,37,1,0,0,0
0,28,22,6,1,1,1,232.558139534884,28,1,0,0,0
14,27,7,3,4,1,1,232.558139534884,27,1,0,0,0
15,41,20,2,4,1,0,232.558139534884,26,1,0,0,0
12,45,27,3,2,1,0,232.558139534884,45,0,1,0,0
7,33,20,3,5,1,0,232.558139534884,33,1,0,0,0
12,30,12,2,4,1,1,232.558139534884,27,1,0,0,0
12,41,23,7,5,1,0,232.558139534884,19,1,0,0,0
12,24,6,7,5,1,0,232.558139534884,24,1,0,0,0
12,22,4,7,5,1,0,232.558139534884,19,0,1,0,1
8,34,20,3,4,1,0,232.558139534884,21,0,1,0,1
0,31,25,2,4,1,0,232.558139534884,31,1,0,0,0
0,29,23,2,3,1,1,232.558139534884,9,1,0,0,0
14,27,7,3,3,1,1,232.558139534884,20,1,0,0,0
8,45,31,6,3,1,1,232.558139534884,28,1,0,0,0
12,26,8,4,4,1,0,232.558139534884,24,1,0,0,0
12,43,25,3,4,1,0,232.558139534884,39,1,0,0,1
12,26,8,5,5,1,0,232.558139534884,24,1,0,0,0
9,43,28,3,2,1,1,232.558139534884,43,0,1,0,0
8,23,9,7,4,1,0,232.558139534884,21,0,0,0,0
8,49,35,7,5,1,0,232.558139534884,38,0,1,0,1
15,40,19,6,5,1,0,232.558139534884,40,0,1,0,0
16,43,21,2,4,1,1,232.558139534884,26,0,1,0,0
2,46,38,4,3,1,0,232.558139534884,32,0,1,0,0
16,24,2,6,4,1,1,232.558139534884,21,1,0,0,0
16,35,13,4,5,1,1,232.558139534884,15,0,1,0,1
13,38,19,5,5,1,1,232.558139534884,13,0,1,0,0
12,32,14,5,5,1,1,232.558139534884,32,0,1,0,0
8,35,21,6,5,1,0,232.558139534884,30,0,1,0,0
12,30,12,6,5,1,0,232.558139534884,1,0,1,0,0
12,31,13,5,3,1,1,232.558139534884,31,1,0,0,0
15,23,2,3,5,1,0,232.558139534884,19,1,0,0,0
8,23,9,2,5,1,0,232.558139534884,23,1,0,0,1
8,48,34,5,4,1,1,232.558139534884,40,1,0,0,0
8,48,34,5,3,1,1,232.558139534884,48,1,0,0,0
14,26,6,2,4,1,1,232.558139534884,24,1,0,0,0
15,31,10,3,5,1,0,232.558139534884,6,1,0,0,1
12,48,30,3,5,1,0,232.558139534884,20,1,0,0,0
14,41,21,5,3,1,1,232.558139534884,41,1,0,0,0
15,26,5,3,4,1,0,232.558139534884,24,1,0,0,0
12,39,21,5,3,1,1,232.558139534884,19,1,0,0,0
12,48,30,5,4,1,1,232.558139534884,21,1,0,0,0
12,21,3,5,2,1,1,232.558139534884,21,1,0,0,0
12,31,13,4,5,1,0,232.558139534884,15,1,0,0,0
15,41,20,5,4,1,0,232.558139534884,38,1,0,0,0
12,26,8,5,4,1,0,232.558139534884,18,1,0,0,0
11,22,5,5,4,1,0,232.558139534884,1,1,0,0,0
15,35,14,5,4,1,0,232.558139534884,35,1,0,0,0
15,34,13,3,3,1,0,232.558139534884,27,1,0,0,0
1,43,36,3,3,1,1,232.558139534884,19,1,0,0,0
8,35,21,3,3,1,1,232.558139534884,21,1,0,0,0
12,23,5,5,5,1,0,232.558139534884,23,1,0,0,1
12,32,14,2,4,1,0,232.558139534884,32,1,0,0,0
15,28,7,2,4,1,0,232.558139534884,28,1,0,0,0
14,26,6,2,5,1,0,232.558139534884,26,1,0,0,0
12,44,26,5,4,1,1,232.558139534884,44,1,0,0,0
16,25,3,4,5,1,1,232.558139534884,25,1,0,0,0
14,47,27,4,3,1,1,232.558139534884,47,1,0,0,0
12,47,29,6,4,1,1,232.558139534884,21,1,0,0,0
14,34,14,5,3,1,1,232.558139534884,34,1,0,0,0
7,37,24,4,2,1,1,232.558139534884,21,1,0,0,0
15,36,15,4,4,1,0,232.558139534884,36,1,0,0,0
14,45,25,3,3,1,1,232.558139534884,45,1,0,0,0
16,26,4,4,3,1,1,232.558139534884,26,1,0,0,0
7,47,34,3,2,1,0,232.558139534884,3,0,1,0,0
6,37,25,2,5,1,0,232.558139534884,22,0,1,0,0
8,46,32,2,4,1,0,232.558139534884,46,0,1,0,0
6,42,30,2,3,1,0,232.558139534884,42,0,1,0,0
10,44,28,3,4,1,0,232.558139534884,44,1,0,0,0
8,32,18,3,4,1,1,232.558139534884,20,1,0,0,0
8,28,14,3,3,1,1,232.558139534884,28,1,0,0,0
12,40,22,3,5,1,1,232.558139534884,40,0,1,0,0
15,30,9,3,5,1,0,232.558139534884,23,0,1,0,0
8,38,24,2,4,1,0,232.558139534884,25,1,0,0,0
6,43,31,4,4,1,0,232.558139534884,43,1,0,0,0
16,28,6,4,5,1,0,232.558139534884,28,1,0,0,0
10,31,15,3,4,1,1,232.558139534884,18,1,0,0,0
8,39,25,3,3,1,1,232.558139534884,39,1,0,0,0
7,32,19,6,4,1,1,232.558139534884,32,1,0,0,0
12,20,2,6,2,1,1,232.558139534884,20,1,0,0,0
8,23,9,7,4,1,0,232.558139534884,23,0,1,0,0
15,33,12,6,4,1,1,232.558139534884,32,1,0,0,0
8,41,27,5,4,1,1,232.558139534884,41,1,0,0,0
10,45,29,5,2,1,1,232.558139534884,45,1,0,0,0
12,36,18,5,3,1,1,232.558139534884,36,1,0,0,0
9,36,21,4,2,1,1,232.558139534884,36,1,0,0,0
8,30,16,6,3,1,1,232.558139534884,25,1,0,0,0
15,24,3,4,4,1,1,232.558139534884,24,1,0,0,0
16,23,1,2,3,1,1,232.558139534884,23,1,0,0,0
12,40,22,2,4,1,0,232.558139534884,40,0,1,0,0
8,30,16,2,5,1,0,232.558139534884,30,0,1,0,0
14,27,7,2,5,1,0,232.558139534884,27,1,0,0,0
14,22,2,2,4,1,0,232.558139534884,22,0,1,0,0
8,31,17,3,5,1,0,232.558139534884,16,1,0,0,0
15,24,3,3,4,1,0,232.558139534884,24,0,1,0,0
12,48,30,3,4,1,0,232.558139534884,48,0,1,0,0
8,49,35,3,4,1,0,232.558139534884,45,1,0,0,0
16,28,6,3,3,1,1,232.558139534884,28,1,0,0,0
11,24,7,3,2,1,1,232.558139534884,24,1,0,0,0
7,33,20,6,1,1,1,232.558139534884,33,1,0,0,0
16,22,0,5,5,1,0,232.558139534884,22,0,1,0,0
8,25,11,5,4,1,0,232.558139534884,25,0,1,0,0
8,26,12,5,4,1,0,232.558139534884,26,1,0,0,0
14,27,7,5,4,1,0,232.558139534884,27,0,1,0,0
8,40,26,5,4,1,0,232.558139534884,25,0,1,0,0
15,32,11,5,4,1,0,232.558139534884,32,0,1,0,0
15,34,13,6,3,1,1,232.558139534884,27,0,1,0,0
8,39,25,6,4,1,0,232.558139534884,39,0,1,0,1
12,44,26,4,3,1,1,232.558139534884,44,1,0,0,0
12,34,16,4,3,1,1,232.558139534884,34,1,0,0,0
14,36,16,4,4,1,1,232.558139534884,36,1,0,0,0
6,27,15,4,3,1,1,232.558139534884,22,0,1,0,0
0,32,26,6,1,1,1,232.558139534884,32,1,0,0,0
9,47,32,4,4,1,1,232.558139534884,39,1,0,0,1
8,44,30,4,4,1,1,232.558139534884,37,1,0,0,1
12,24,6,4,5,1,0,232.558139534884,20,1,0,0,1
12,22,4,3,4,1,0,232.558139534884,21,0,1,0,1
12,33,15,3,4,1,0,232.558139534884,33,1,0,0,1
14,44,24,2,5,1,0,232.558139534884,31,0,1,0,1
14,45,25,2,5,1,0,232.558139534884,25,1,0,0,1
8,28,14,3,4,1,0,232.558139534884,25,0,1,0,0
12,35,17,2,5,1,0,232.558139534884,30,0,1,0,1
5,42,31,2,4,1,0,232.558139534884,32,1,0,0,1
4,41,31,3,3,1,1,232.558139534884,31,1,0,0,1
15,25,4,3,3,1,1,232.558139534884,18,1,0,0,0
12,26,8,3,3,1,1,232.558139534884,24,1,0,0,0
12,25,7,3,2,1,1,232.558139534884,25,0,1,0,0
12,37,19,5,4,1,1,232.558139534884,36,1,0,0,1
12,44,26,5,4,1,1,232.558139534884,5,1,0,0,1
14,38,18,6,3,1,1,232.558139534884,38,1,0,0,0
12,48,30,6,3,1,1,232.558139534884,37,1,0,0,1
12,39,21,5,5,1,0,232.558139534884,19,1,0,0,1
14,34,14,4,4,1,0,232.558139534884,24,1,0,0,1
12,30,12,5,4,1,0,232.558139534884,15,0,0,0,1
14,28,8,4,5,1,0,232.558139534884,24,1,0,0,1
8,38,24,6,5,1,0,232.558139534884,38,0,1,0,1
9,35,20,6,5,1,0,232.558139534884,22,0,1,0,0
10,27,11,3,4,1,0,232.558139534884,27,1,0,0,0
14,26,6,3,4,1,1,232.558139534884,24,0,1,0,0
14,28,8,6,5,1,0,232.558139534884,25,0,1,0,1
12,40,22,6,5,1,0,232.558139534884,30,0,1,0,1
8,42,28,6,5,1,0,232.558139534884,37,0,1,0,0
12,30,12,6,5,1,0,232.558139534884,30,1,0,0,1
8,38,24,6,5,1,0,232.558139534884,18,0,1,0,0
12,42,24,7,5,1,0,232.558139534884,32,0,1,0,0
12,27,9,5,5,1,0,232.558139534884,27,0,1,0,1
14,37,17,6,5,1,0,232.558139534884,22,1,0,0,0
8,34,20,6,5,1,0,232.558139534884,34,0,1,0,1
6,47,35,5,5,1,0,232.558139534884,27,0,1,0,1
7,42,29,5,3,1,0,232.558139534884,42,0,1,0,0
8,42,28,5,5,1,0,232.558139534884,42,0,1,0,1
12,34,16,5,5,1,0,232.558139534884,34,0,1,0,1
8,38,24,6,3,1,1,232.558139534884,28,0,1,0,1
14,24,4,6,3,1,1,232.558139534884,24,1,0,0,1
12,46,28,6,5,1,0,232.558139534884,28,0,1,0,1
12,19,1,2,4,1,0,232.558139534884,19,1,0,0,0
12,43,25,2,5,1,0,232.558139534884,37,1,0,0,1
12,26,8,4,3,1,1,232.558139534884,26,1,0,0,1
12,22,4,4,4,1,0,232.558139534884,22,0,1,0,0
8,32,18,4,4,1,1,232.558139534884,32,1,0,0,1
7,40,27,4,2,1,1,232.558139534884,6,0,1,0,1
10,29,13,4,3,1,1,232.558139534884,17,1,0,0,0
12,23,5,4,2,1,1,232.558139534884,23,1,0,0,0
12,39,21,3,4,1,0,232.558139534884,39,1,0,0,0
8,31,17,3,5,1,0,232.558139534884,18,0,1,0,1
7,43,30,4,5,1,0,232.558139534884,3,1,0,0,0
9,44,29,4,5,1,0,232.558139534884,37,1,0,0,1
8,35,21,4,5,1,0,232.558139534884,25,0,1,0,0
12,26,8,4,4,1,0,232.558139534884,26,0,1,0,0
13,29,10,3,4,1,0,232.558139534884,29,1,0,0,0
12,36,18,4,4,1,1,232.558139534884,31,1,0,0,1
8,45,31,7,4,1,0,232.558139534884,40,1,0,0,0
8,46,32,7,5,1,0,232.558139534884,46,1,0,0,0
12,36,18,7,5,1,0,232.558139534884,32,0,0,0,1
14,32,12,4,5,1,0,232.558139534884,32,1,0,0,0
13,24,5,3,5,1,0,232.558139534884,22,1,0,0,1
12,23,5,6,3,1,1,232.558139534884,21,0,1,0,0
8,22,8,4,1,1,1,232.558139534884,19,0,1,0,0
10,32,16,5,3,1,1,232.558139534884,32,1,0,0,0
0,34,28,5,3,1,1,232.558139534884,25,1,0,0,0
7,31,18,2,3,1,1,232.558139534884,31,0,1,0,0
7,39,26,3,1,1,1,232.558139534884,19,0,1,0,0
4,36,26,3,3,1,1,232.558139534884,36,1,0,0,0
14,22,2,4,3,1,1,232.558139534884,22,1,0,0,0
0,38,32,7,1,1,1,232.558139534884,38,0,1,0,0
8,29,15,5,3,1,1,232.558139534884,23,0,0,0,0
12,49,31,5,3,1,1,232.558139534884,39,0,1,0,0
12,18,0,5,3,1,1,232.558139534884,15,0,1,0,0
0,42,36,5,1,1,1,232.558139534884,22,1,0,0,0
8,29,15,3,1,1,1,232.558139534884,29,1,0,0,0
12,29,11,5,3,1,1,232.558139534884,22,0,1,0,0
15,35,14,5,4,1,1,232.558139534884,32,0,1,0,0
8,22,8,5,2,1,1,232.558139534884,22,1,0,0,0
8,45,31,6,2,1,1,232.558139534884,43,1,0,0,0
15,24,3,4,5,1,0,232.558139534884,22,0,1,0,0
9,26,11,4,4,1,0,232.558139534884,20,1,0,0,1
15,38,17,7,4,1,1,232.558139534884,37,0,1,0,1
12,23,5,5,5,1,0,232.558139534884,23,1,0,0,0
12,44,26,5,4,1,0,232.558139534884,25,0,1,0,0
14,28,8,6,4,1,1,232.558139534884,28,0,1,0,0
12,25,7,2,4,1,1,232.558139534884,25,1,0,0,0
15,25,4,2,3,1,1,232.558139534884,25,0,1,0,0
8,24,10,2,4,1,1,232.558139534884,24,0,1,0,0
8,28,14,2,4,1,1,232.558139534884,27,1,0,0,0
8,29,15,2,3,1,1,232.558139534884,25,0,1,0,0
11,32,15,4,4,1,0,232.558139534884,23,1,0,0,0
8,37,23,4,5,1,0,232.558139534884,20,0,1,0,0
15,29,8,3,5,1,0,232.558139534884,29,1,0,0,0
12,23,5,3,5,1,0,232.558139534884,20,0,1,0,0
14,27,7,4,5,1,0,232.558139534884,20,1,0,0,0
13,20,1,4,5,1,0,232.558139534884,20,0,1,0,1
7,26,13,4,3,1,0,232.558139534884,25,0,1,0,0
12,28,10,4,4,1,0,232.558139534884,21,0,1,0,0
15,24,3,3,5,1,0,232.558139534884,11,1,0,0,0
14,32,12,4,5,1,0,232.558139534884,22,1,0,0,0
12,39,21,4,5,1,0,232.558139534884,37,1,0,0,1
13,28,9,4,5,1,0,232.558139534884,27,0,1,0,0
12,28,10,4,5,1,0,232.558139534884,26,1,0,0,0
8,32,18,4,5,1,0,232.558139534884,29,0,1,0,1
11,39,22,3,4,1,0,232.558139534884,19,1,0,0,0
12,28,10,6,3,1,1,232.558139534884,26,1,0,0,1
8,38,24,6,5,1,0,232.558139534884,17,0,1,0,0
14,26,6,6,4,1,1,232.558139534884,26,1,0,0,1
12,22,4,6,4,1,1,232.558139534884,21,1,0,0,0
11,25,8,6,5,1,0,232.558139534884,25,1,0,0,0
8,33,19,3,2,1,1,232.558139534884,33,1,0,0,0
12,45,27,4,4,1,1,232.558139534884,41,0,1,0,0
16,28,6,5,4,1,1,232.558139534884,21,0,1,0,0
14,27,7,5,3,1,1,232.558139534884,21,0,1,0,0
15,39,18,4,4,1,1,232.558139534884,15,1,0,0,0
12,41,23,3,3,1,1,232.558139534884,41,0,1,0,0
12,38,20,4,4,1,0,232.558139534884,38,0,1,0,0
8,30,16,6,1,1,1,232.558139534884,30,0,1,0,0
15,34,13,6,2,1,1,232.558139534884,34,1,0,0,0
8,32,18,6,3,1,1,232.558139534884,30,0,1,0,0
10,23,7,6,2,1,1,232.558139534884,17,1,0,0,0
6,46,34,6,3,1,1,232.558139534884,28,1,0,0,0
11,39,22,6,4,1,1,232.558139534884,32,0,1,0,0
15,25,4,6,4,1,0,232.558139534884,25,0,1,0,0
16,23,1,7,4,1,1,232.558139534884,23,1,0,0,0
14,29,9,2,5,1,0,232.558139534884,26,1,0,0,0
10,23,7,4,4,1,1,232.558139534884,23,0,1,0,0
12,39,21,4,2,1,1,232.558139534884,19,1,0,0,0
15,27,6,4,5,1,0,232.558139534884,27,0,1,0,0
15,48,27,5,5,1,0,232.558139534884,45,1,0,0,0
15,27,6,5,4,1,0,232.558139534884,25,1,0,0,0
12,30,12,4,5,1,0,232.558139534884,23,1,0,0,1
14,22,2,4,5,1,0,232.558139534884,22,1,0,0,0
8,35,21,6,2,1,1,232.558139534884,20,1,0,0,0
7,27,14,6,2,1,1,232.558139534884,NA,0,1,0,0
10,36,20,6,3,1,1,232.558139534884,21,1,0,0,0
12,22,4,4,2,1,1,232.558139534884,22,1,0,0,0
15,26,5,4,4,1,1,232.558139534884,22,1,0,0,0
16,25,3,4,3,1,1,232.558139534884,25,1,0,0,0
15,25,4,4,4,1,1,232.558139534884,24,1,0,0,0
12,48,30,3,4,1,0,232.558139534884,33,0,1,0,0
13,20,1,2,4,1,1,232.558139534884,20,1,0,0,0
15,27,6,2,5,1,0,232.558139534884,27,0,1,0,0
12,48,30,3,3,1,1,232.558139534884,28,0,1,0,0
12,40,22,4,3,1,0,232.558139534884,40,0,1,0,0
12,44,26,5,4,1,0,232.558139534884,28,1,0,0,0
11,37,20,5,5,1,0,232.558139534884,25,0,1,0,0
8,47,33,6,4,1,0,232.558139534884,47,1,0,0,0
11,36,19,3,5,1,0,232.558139534884,36,1,0,0,0
16,26,4,3,5,1,0,232.558139534884,26,1,0,0,0
14,26,6,3,5,1,0,232.558139534884,26,0,1,0,0
10,24,8,6,1,1,1,232.558139534884,24,0,1,0,0
7,37,24,3,2,1,1,232.558139534884,37,1,0,0,0
15,35,14,3,5,1,1,232.558139534884,35,1,0,0,0
5,45,34,3,3,1,1,232.558139534884,35,0,1,0,0
12,25,7,3,5,1,0,232.558139534884,25,0,1,0,0
16,28,6,2,5,1,0,232.558139534884,28,1,0,0,0
15,26,5,2,3,1,0,232.558139534884,26,0,1,0,0
16,30,8,2,4,1,1,232.558139534884,25,0,1,0,0
16,25,3,2,5,1,1,232.558139534884,25,0,1,0,0
14,27,7,4,3,1,1,232.558139534884,27,1,0,0,0
15,27,6,6,4,1,1,232.558139534884,27,0,1,0,0
15,30,9,5,5,1,0,232.558139534884,25,0,1,0,1
15,32,11,5,5,1,0,232.558139534884,31,1,0,0,0
8,35,21,5,3,1,0,232.558139534884,21,0,1,0,0
8,41,27,5,4,1,1,232.558139534884,40,0,1,0,0
8,21,7,3,2,1,1,232.558139534884,21,1,0,0,0
14,25,5,6,3,1,1,232.558139534884,25,0,1,0,0
15,32,11,6,3,1,1,232.558139534884,28,0,1,0,0
7,25,12,6,4,1,0,232.558139534884,25,0,1,0,0
14,37,17,3,4,1,1,232.558139534884,21,0,1,0,0
15,39,18,4,4,1,0,232.558139534884,39,0,1,0,0
15,36,15,4,4,1,0,232.558139534884,25,0,1,0,0
12,31,13,4,3,1,1,232.558139534884,28,1,0,0,0
7,20,7,3,1,1,1,232.558139534884,20,1,0,0,0
